"Country Code","Year","Population"
"BRB","1993",263089
"BRN","1993",281751
"BTN","1993",523117
"BWA","1993",1494693
"CAF","1993",3181222
"CAN","1993",28833410
"CEB","1993",110081461
"CHE","1993",6938265
"CHI","1993",142819
"CHL","1993",13882668
"CHN","1993",1178440000
"CIV","1993",13622731
"CMR","1993",12758881
"COD","1993",38833595
"COG","1993",2648507
"COL","1993",36195168
"COM","1993",449274
"CPV","1993",369014
"CRI","1993",3341004
"CSS","1993",6181538
"CUB","1993",10794135
"CUW","1993",144299
"CYM","1993",28646
"CYP","1993",818751
"CZE","1993",10329855
"DEU","1993",81156363
"DJI","1993",618495
"DMA","1993",71210
"DNK","1993",5188628
"DOM","1993",7611465
"DZA","1993",27786259
"EAP","1993",1674021645
"EAR","1993",2164507899
"EAS","1993",1895356643
"ECA","1993",394905543
"ECS","1993",852762016
"ECU","1993",10951202
"EGY","1993",61275601
"EMU","1993",315449104
"ERI","1993",3099047
"ESP","1993",39361262
"EST","1993",1494128
"ETH","1993",53532956
"EUU","1993",482099286
"FCS","1993",285986364
"FIN","1993",5066447
"FJI","1993",755026
"FRA","1993",59106768
"FRO","1993",46640
"FSM","1993",103934
"GAB","1993",1031504
"GBR","1993",57718614
"GEO","1993",4911100
"GHA","1993",15896432
"GIB","1993",29623
"GIN","1993",7163236
"GMB","1993",1008358
"GNB","1993",1088569
"GNQ","1993",470610
"GRC","1993",10460415
"GRD","1993",98305
"GRL","1993",55200
"GTM","1993",9938692
"GUM","1993",139818
"GUY","1993",753484
"HIC","1993",1019867919
"HKG","1993",5901000
"HND","1993",5398805
"HPC","1993",389594161
"HRV","1993",4640000
"HTI","1993",7530705
"HUN","1993",10357523
"IBD","1993",3634874959
"IBT","1993",4547598821
"IDA","1993",912723862
"IDB","1993",305759721
"IDN","1993",190879523
"IDX","1993",606964141
"IMN","1993",69656
"IND","1993",924057817
"INX","1993",NA
"IRL","1993",3576261
"IRN","1993",58991218
"IRQ","1993",19011917
"ISL","1993",263725
"ISR","1993",5261000
"ITA","1993",56831821
"JAM","1993",2488782
"JOR","1993",4189431
"JPN","1993",124536000
"KAZ","1993",16330419
"KEN","1993",25754114
"KGZ","1993",4516700
"KHM","1993",9968275
"KIR","1993",75719
"KNA","1993",41846
"KOR","1993",44194628
"KWT","1993",NA
"LAC","1993",446689943
"LAO","1993",4623280
"LBN","1993",2900854
"LBR","1993",2000248
"LBY","1993",4755289
"LCA","1993",143565
"LCN","1993",469673465
"LDC","1993",554804181
"LIC","1993",351272293
"LIE","1993",29919
"LKA","1993",17928576
"LMC","1993",2053272520
"LMY","1993",4525005169
"LSO","1993",1700362
"LTE","1993",1915919207
"LTU","1993",3682613
"LUX","1993",397475
"LVA","1993",2563290
"MAC","1993",370345
"MAF","1993",33238
"MAR","1993",26237417
"MCO","1993",30138
"MDA","1993",3701000
"MDG","1993",12675460
"MDV","1993",242459
"MEA","1993",273204804
"MEX","1993",90600453
"MHL","1993",50048
"MIC","1993",4173732876
"MKD","1993",1984028
"MLI","1993",9105472
"MLT","1993",371308
"MMR","1993",42209778
"MNA","1993",244395451
"MNE","1993",610170
"MNG","1993",2263200
"MNP","1993",50602
"MOZ","1993",14636995
"MRT","1993",2199791
"MUS","1993",1097374
"MWI","1993",9755857
"MYS","1993",19494967
"NAC","1993",288811320
"NAM","1993",1559983
"NCL","1993",184496
"NER","1993",8842415
"NGA","1993",102761737
"NIC","1993",4426580
"NLD","1993",15290368
"NOR","1993",4311991
"NPL","1993",20321175
"NRU","1993",9719
"NZL","1993",3572200
"OED","1993",1097985090
"OMN","1993",2072111
"OSS","1993",18507861
"PAK","1993",116749560
"PAN","1993",2629644
"PER","1993",23184228
"PHL","1993",66650247
"PLW","1993",16342
"PNG","1993",4651169
"POL","1993",38461408
"PRE","1993",456086696
"PRI","1993",3615497
"PRK","1993",21265834
"PRT","1993",9964675
"PRY","1993",4541902
"PSE","1993",2262676
"PSS","1993",1782065
"PST","1993",984287544
"PYF","1993",208345
"QAT","1993",501566
"ROU","1993",22763280
"RUS","1993",148520000
"RWA","1993",6299909
"SAS","1993",1208612942
"SAU","1993",17859750
"SDN","1993",22535937
"SEN","1993",8272170
"SGP","1993",3313471
"SLB","1993",339456
"SLE","1993",4307299
"SLV","1993",5474000
"SMR","1993",25141
"SOM","1993",7519811
"SRB","1993",7699307
"SSA","1993",556379645
"SSD","1993",5490915
"SSF","1993",556451898
"SST","1993",26471464
"STP","1993",121407
"SUR","1993",430039
"SVK","1993",5325305
"SVN","1993",1991746
"SWE","1993",8718561
"SWZ","1993",924025
"SXM","1993",NA
"SYC","1993",72253
"SYR","1993",13564167
"TCA","1993",13789
"TCD","1993",6555603
"TEA","1993",1652721433
"TEC","1993",433366951
"TGO","1993",4064926
"THA","1993",58364891
"TJK","1993",5594114
"TKM","1993",4010789
"TLA","1993",454312822
"TLS","1993",833611
"TMN","1993",242132775
"TON","1993",95644
"TSA","1993",1208612942
"TSS","1993",556451898
"TTO","1993",1244407
"TUN","1993",8784888
"TUR","1993",56653729
"TUV","1993",9156
"TZA","1993",28149328
"UGA","1993",19275422
"UKR","1993",52179210
"UMC","1993",2120460356
"URY","1993",3178155
"USA","1993",259919000
"UZB","1993",21942000
"VCT","1993",108092
"VEN","1993",21263443
"VGB","1993",17703
"VIR","1993",106578
"VNM","1993",72560427
"VUT","1993",159814
"WLD","1993",5544873088
"WSM","1993",167207
"XKX","1993",1965000
"YEM","1993",14017239
"ZAF","1993",40300161
"ZMB","1993",8669168
"ZWE","1993",10905756
"ABW","1994",76700
"AFG","1994",16172719
"AGO","1994",13841301
"ALB","1994",3207536
"AND","1994",62677
"ARB","1994",247435930
"ARE","1994",2328686
"ARG","1994",34558115
"ARM","1994",3283660
"ASM","1994",51803
"ATG","1994",71719
"AUS","1994",17855000
"AUT","1994",7936118
"AZE","1994",7597000
"BDI","1994",5871607
"BEL","1994",10115603
"BEN","1994",5714220
"BFA","1994",9816588
"BGD","1994",116182267
"BGR","1994",8443591
"BHR","1994",549588
"BHS","1994",275895
"BIH","1994",3948816
"BLR","1994",10227000
"BLZ","1994",201674
"BMU","1994",59320
"BOL","1994",7418861
"BRA","1994",159705123
"BRB","1994",264015
"BRN","1994",289525
"BTN","1994",516503
"BWA","1994",1532622
"CAF","1994",3267670
"CAN","1994",29111906
"CEB","1994",110019570
"CHE","1994",6993795
"CHI","1994",143384
"CHL","1994",14091389
"CHN","1994",1191835000
"CIV","1994",14083611
"CMR","1994",13109660
"COD","1994",40273701
"COG","1994",2722497
"COL","1994",36823537
"COM","1994",462277
"CPV","1994",379156
"CRI","1994",3425690
"CSS","1994",6238576
"CUB","1994",10850585
"CUW","1994",144630
"CYM","1994",30055
"CYP","1994",837110
"CZE","1994",10333587
"DEU","1994",81438348
"DJI","1994",622366
"DMA","1994",71373
"DNK","1994",5206180
"DOM","1994",7753052
"DZA","1994",28362253
"EAP","1994",1695931771
"EAR","1994",2208443694
"EAS","1994",1918771293
"ECA","1994",395568548
"ECS","1994",854723055
"ECU","1994",11196479
"EGY","1994",62495745
"EMU","1994",316366779
"ERI","1994",3085443
"ESP","1994",39549108
"EST","1994",1462514
"ETH","1994",55431123
"EUU","1994",483262845
"FCS","1994",294177517
"FIN","1994",5088333
"FJI","1994",765667
"FRA","1994",59327192
"FRO","1994",46250
"FSM","1994",106057
"GAB","1994",1058663
"GBR","1994",57865745
"GEO","1994",4861600
"GHA","1994",16330174
"GIB","1994",29895
"GIN","1994",7544291
"GMB","1994",1036829
"GNB","1994",1113541
"GNQ","1994",487140
"GRC","1994",10512922
"GRD","1994",99405
"GRL","1994",55500
"GTM","1994",10172297
"GUM","1994",142802
"GUY","1994",758342
"HIC","1994",1027255147
"HKG","1994",6035400
"HND","1994",5552625
"HPC","1994",401488248
"HRV","1994",4650000
"HTI","1994",7674911
"HUN","1994",10343355
"IBD","1994",3687117645
"IBT","1994",4623980436
"IDA","1994",936862791
"IDB","1994",313402026
"IDN","1994",193945272
"IDX","1994",623460765
"IMN","1994",69818
"IND","1994",942204249
"INX","1994",NA
"IRL","1994",3590386
"IRN","1994",59725125
"IRQ","1994",19597239
"ISL","1994",266021
"ISR","1994",5399000
"ITA","1994",56843400
"JAM","1994",2513049
"JOR","1994",4395953
"JPN","1994",124961000
"KAZ","1994",16095199
"KEN","1994",26548486
"KGZ","1994",4515100
"KHM","1994",10315376
"KIR","1994",76671
"KNA","1994",42373
"KOR","1994",44641540
"KWT","1994",NA
"LAC","1994",454561464
"LAO","1994",4740380
"LBN","1994",2974640
"LBR","1994",2012885
"LBY","1994",4855003
"LCA","1994",145247
"LCN","1994",477832467
"LDC","1994",570101958
"LIC","1994",361356181
"LIE","1994",30365
"LKA","1994",18098348
"LMC","1994",2094605577
"LMY","1994",4601536035
"LSO","1994",1732257
"LTE","1994",1936316441
"LTU","1994",3657144
"LUX","1994",402925
"LVA","1994",2520742
"MAC","1994",377960
"MAF","1994",33098
"MAR","1994",26667048
"MCO","1994",30427
"MDA","1994",3691000
"MDG","1994",13066543
"MDV","1994",248433
"MEA","1994",279279333
"MEX","1994",92349147
"MHL","1994",50575
"MIC","1994",4240179854
"MKD","1994",1981703
"MLI","1994",9353385
"MLT","1994",374797
"MMR","1994",42712223
"MNA","1994",249660649
"MNE","1994",611389
"MNG","1994",2280496
"MNP","1994",53380
"MOZ","1994",15217044
"MRT","1994",2261403
"MUS","1994",1112846
"MWI","1994",9796976
"MYS","1994",19986894
"NAC","1994",292297226
"NAM","1994",1606718
"NCL","1994",189482
"NER","1994",9151763
"NGA","1994",105355783
"NIC","1994",4520725
"NLD","1994",15382838
"NOR","1994",4336613
"NPL","1994",20867130
"NRU","1994",9863
"NZL","1994",3620000
"OED","1994",1106885535
"OMN","1994",2148428
"OSS","1994",18829542
"PAK","1994",119769556
"PAN","1994",2684183
"PER","1994",23619356
"PHL","1994",68236230
"PLW","1994",16806
"PNG","1994",4770606
"POL","1994",38542652
"PRE","1994",469790790
"PRI","1994",3649237
"PRK","1994",21577982
"PRT","1994",9991525
"PRY","1994",4651225
"PSE","1994",2366298
"PSS","1994",1812883
"PST","1994",989994337
"PYF","1994",211579
"QAT","1994",507095
"ROU","1994",22730211
"RUS","1994",148336000
"RWA","1994",6005095
"SAS","1994",1234059205
"SAU","1994",18311090
"SDN","1994",23347885
"SEN","1994",8512173
"SGP","1994",3419048
"SLB","1994",349225
"SLE","1994",4283621
"SLV","1994",5544945
"SMR","1994",25516
"SOM","1994",7583954
"SRB","1994",7734639
"SSA","1994",571754398
"SSD","1994",5431738
"SSF","1994",571828603
"SST","1994",26881001
"STP","1994",123973
"SUR","1994",437037
"SVK","1994",5346331
"SVN","1994",1989443
"SWE","1994",8780745
"SWZ","1994",941774
"SXM","1994",NA
"SYC","1994",74205
"SYR","1994",13949697
"TCA","1994",14597
"TCD","1994",6772133
"TEA","1994",1674318792
"TEC","1994",434111200
"TGO","1994",4163642
"THA","1994",58901666
"TJK","1994",5679832
"TKM","1994",4115099
"TLA","1994",462368285
"TLS","1994",856684
"TMN","1994",247294351
"TON","1994",95833
"TSA","1994",1234059205
"TSS","1994",571828603
"TTO","1994",1250318
"TUN","1994",8956596
"TUR","1994",57564132
"TUV","1994",9190
"TZA","1994",29070615
"UGA","1994",19907634
"UKR","1994",51921041
"UMC","1994",2145574277
"URY","1994",3201607
"USA","1994",263126000
"UZB","1994",22377000
"VCT","1994",108129
"VEN","1994",21726352
"VGB","1994",18052
"VIR","1994",107318
"VNM","1994",73925082
"VUT","1994",164208
"WLD","1994",5628791182
"WSM","1994",168788
"XKX","1994",1997000
"YEM","1994",14692686
"ZAF","1994",41218901
"ZMB","1994",8896109
"ZWE","1994",11116948
"ABW","1995",80324
"AFG","1995",17099541
"AGO","1995",14268994
"ALB","1995",3187784
"AND","1995",63850
"ARB","1995",255029671
"ARE","1995",2448820
"ARG","1995",34994814
"ARM","1995",3217342
"ASM","1995",52868
"ATG","1995",73619
"AUS","1995",18072000
"AUT","1995",7948278
"AZE","1995",7685000
"BDI","1995",5962058
"BEL","1995",10136811
"BEN","1995",5905558
"BFA","1995",10089878
"BGD","1995",118706871
"BGR","1995",8406067
"BHR","1995",563699
"BHS","1995",280150
"BIH","1995",3843712
"BLR","1995",10194000
"BLZ","1995",206963
"BMU","1995",59746
"BOL","1995",7566714
"BRA","1995",162296612
"BRB","1995",264959
"BRN","1995",297192
"BTN","1995",514877
"BWA","1995",1569094
"CAF","1995",3352767
"CAN","1995",29354000
"CEB","1995",109913216
"CHE","1995",7040687
"CHI","1995",144046
"CHL","1995",14296613
"CHN","1995",1204855000
"CIV","1995",14540820
"CMR","1995",13460994
"COD","1995",41595744
"COG","1995",2799255
"COL","1995",37441977
"COM","1995",475394
"CPV","1995",389127
"CRI","1995",3510926
"CSS","1995",6292827
"CUB","1995",10906043
"CUW","1995",145139
"CYM","1995",31672
"CYP","1995",855384
"CZE","1995",10327253
"DEU","1995",81678051
"DJI","1995",630388
"DMA","1995",71368
"DNK","1995",5233373
"DOM","1995",7892423
"DZA","1995",28904298
"EAP","1995",1717381822
"EAR","1995",2252578506
"EAS","1995",1941918801
"ECA","1995",396053579
"ECS","1995",856352860
"ECU","1995",11440583
"EGY","1995",63714386
"EMU","1995",317181449
"ERI","1995",3090159
"ESP","1995",39724050
"EST","1995",1436634
"ETH","1995",57309880
"EUU","1995",484271344
"FCS","1995",302240865
"FIN","1995",5107790
"FJI","1995",775498
"FRA","1995",59541899
"FRO","1995",46040
"FSM","1995",107556
"GAB","1995",1086137
"GBR","1995",58019030
"GEO","1995",4734000
"GHA","1995",16760467
"GIB","1995",30147
"GIN","1995",7871173
"GMB","1995",1066223
"GNB","1995",1137122
"GNQ","1995",504871
"GRC","1995",10562153
"GRD","1995",100255
"GRL","1995",55800
"GTM","1995",10408489
"GUM","1995",145561
"GUY","1995",761291
"HIC","1995",1036155042
"HKG","1995",6156100
"HND","1995",5709051
"HPC","1995",413418810
"HRV","1995",4669000
"HTI","1995",7819806
"HUN","1995",10328965
"IBD","1995",3738698416
"IBT","1995",4699923938
"IDA","1995",961225522
"IDB","1995",321107441
"IDN","1995",196957849
"IDX","1995",640118081
"IMN","1995",70070
"IND","1995",960482795
"INX","1995",NA
"IRL","1995",3608841
"IRN","1995",60575644
"IRQ","1995",20208387
"ISL","1995",267468
"ISR","1995",5545000
"ITA","1995",56844303
"JAM","1995",2537440
"JOR","1995",4572904
"JPN","1995",125439000
"KAZ","1995",15815626
"KEN","1995",27346456
"KGZ","1995",4560400
"KHM","1995",10653558
"KIR","1995",77730
"KNA","1995",42891
"KOR","1995",45092991
"KWT","1995",1610651
"LAC","1995",462360574
"LAO","1995",4851923
"LBN","1995",3033394
"LBR","1995",2073482
"LBY","1995",4948798
"LCA","1995",147044
"LCN","1995",485913138
"LDC","1995",585496175
"LIC","1995",371552946
"LIE","1995",30833
"LKA","1995",18247121
"LMC","1995",2135719600
"LMY","1995",4677639331
"LSO","1995",1761359
"LTE","1995",1957770830
"LTU","1995",3629102
"LUX","1995",408625
"LVA","1995",2485056
"MAC","1995",385686
"MAF","1995",32712
"MAR","1995",27075232
"MCO","1995",30691
"MDA","1995",3675099
"MDG","1995",13475400
"MDV","1995",254082
"MEA","1995",286917385
"MEX","1995",94045579
"MHL","1995",51015
"MIC","1995",4306086385
"MKD","1995",1983252
"MLI","1995",9604450
"MLT","1995",377419
"MMR","1995",43237792
"MNA","1995",254918217
"MNE","1995",611712
"MNG","1995",2298039
"MNP","1995",56278
"MOZ","1995",15759132
"MRT","1995",2327075
"MUS","1995",1122457
"MWI","1995",9909088
"MYS","1995",20495597
"NAC","1995",295691746
"NAM","1995",1655359
"NCL","1995",193816
"NER","1995",9477333
"NGA","1995",108011465
"NIC","1995",4612228
"NLD","1995",15459006
"NOR","1995",4359184
"NPL","1995",21396384
"NRU","1995",9970
"NZL","1995",3673400
"OED","1995",1115600405
"OMN","1995",2204283
"OSS","1995",19149327
"PAK","1995",122829148
"PAN","1995",2739730
"PER","1995",24038760
"PHL","1995",69835715
"PLW","1995",17253
"PNG","1995",4894276
"POL","1995",38594998
"PRE","1995",483495980
"PRI","1995",3683103
"PRK","1995",21862299
"PRT","1995",10026176
"PRY","1995",4760850
"PSE","1995",2474666
"PSS","1995",1841945
"PST","1995",995414348
"PYF","1995",215196
"QAT","1995",513455
"ROU","1995",22684270
"RUS","1995",148375726
"RWA","1995",5928078
"SAS","1995",1259530819
"SAU","1995",18735841
"SDN","1995",24102986
"SEN","1995",8746606
"SGP","1995",3524506
"SLB","1995",359225
"SLE","1995",4274819
"SLV","1995",5611115
"SMR","1995",25877
"SOM","1995",7704894
"SRB","1995",7625357
"SSA","1995",587394320
"SSD","1995",5459519
"SSF","1995",587469624
"SST","1995",27284099
"STP","1995",126454
"SUR","1995",443724
"SVK","1995",5361999
"SVN","1995",1989872
"SWE","1995",8826939
"SWZ","1995",960792
"SXM","1995",NA
"SYC","1995",75304
"SYR","1995",14345492
"TCA","1995",15332
"TCD","1995",7000722
"TEA","1995",1695483908
"TEC","1995",434648577
"TGO","1995",4274024
"THA","1995",59491790
"TJK","1995",5764712
"TKM","1995",4207840
"TLA","1995",470347459
"TLS","1995",871447
"TMN","1995",252443551
"TON","1995",96076
"TSA","1995",1259530819
"TSS","1995",587469624
"TTO","1995",1255001
"TUN","1995",9113975
"TUR","1995",58486381
"TUV","1995",9230
"TZA","1995",29960776
"UGA","1995",20550291
"UKR","1995",51512299
"UMC","1995",2170366785
"URY","1995",3224804
"USA","1995",266278000
"UZB","1995",22785000
"VCT","1995",108122
"VEN","1995",22188667
"VGB","1995",18427
"VIR","1995",107818
"VNM","1995",75198977
"VUT","1995",168235
"WLD","1995",5713794373
"WSM","1995",170157
"XKX","1995",2029000
"YEM","1995",15320653
"ZAF","1995",42088165
"ZMB","1995",9137077
"ZWE","1995",11320346
"ABW","1996",83200
"AFG","1996",17822884
"AGO","1996",14682284
"ALB","1996",3168033
"AND","1996",64360
"ARB","1996",260843462
"ARE","1996",2571020
"ARG","1996",35419682
"ARM","1996",3168215
"ASM","1996",53929
"ATG","1996",75628
"AUS","1996",18311000
"AUT","1996",7959017
"AZE","1996",7763000
"BDI","1996",6041112
"BEL","1996",10156637
"BEN","1996",6094259
"BFA","1996",10372745
"BGD","1996",121269645
"BGR","1996",8362826
"BHR","1996",578668
"BHS","1996",283790
"BIH","1996",3780378
"BLR","1996",10160000
"BLZ","1996",213676
"BMU","1996",60129
"BOL","1996",7717443
"BRA","1996",164913306
"BRB","1996",265942
"BRN","1996",304699
"BTN","1996",519282
"BWA","1996",1604060
"CAF","1996",3435821
"CAN","1996",29671900
"CEB","1996",109563097
"CHE","1996",7071850
"CHI","1996",144829
"CHL","1996",14497826
"CHN","1996",1217550000
"CIV","1996",14995249
"CMR","1996",13812472
"COD","1996",42770544
"COG","1996",2879222
"COL","1996",38049038
"COM","1996",488627
"CPV","1996",398773
"CRI","1996",3596732
"CSS","1996",6343683
"CUB","1996",10961012
"CUW","1996",146306
"CYM","1996",33536
"CYP","1996",873423
"CZE","1996",10315241
"DEU","1996",81914831
"DJI","1996",643682
"DMA","1996",71145
"DNK","1996",5263074
"DOM","1996",8029113
"DZA","1996",29411415
"EAP","1996",1738422949
"EAR","1996",2297015199
"EAS","1996",1964635062
"ECA","1996",396285161
"ECS","1996",857652705
"ECU","1996",11683479
"EGY","1996",64933456
"EMU","1996",318003015
"ERI","1996",3116379
"ESP","1996",39889852
"EST","1996",1415594
"ETH","1996",59155148
"EUU","1996",485000716
"FCS","1996",310098332
"FIN","1996",5124573
"FJI","1996",784476
"FRA","1996",59753100
"FRO","1996",46058
"FSM","1996",108344
"GAB","1996",1113994
"GBR","1996",58166950
"GEO","1996",4616100
"GHA","1996",17185608
"GIB","1996",30382
"GIN","1996",8132552
"GMB","1996",1096708
"GNB","1996",1159060
"GNQ","1996",523999
"GRC","1996",10608800
"GRD","1996",100796
"GRL","1996",55900
"GTM","1996",10646674
"GUM","1996",148060
"GUY","1996",761861
"HIC","1996",1043361635
"HKG","1996",6435500
"HND","1996",5867849
"HPC","1996",425324425
"HRV","1996",4494000
"HTI","1996",7965553
"HUN","1996",10311238
"IBD","1996",3789573052
"IBT","1996",4775395704
"IDA","1996",985822652
"IDB","1996",328964394
"IDN","1996",199914831
"IDX","1996",656858258
"IMN","1996",70431
"IND","1996",978893217
"INX","1996",NA
"IRL","1996",3637510
"IRN","1996",61583089
"IRQ","1996",20845893
"ISL","1996",268916
"ISR","1996",5692000
"ITA","1996",56860281
"JAM","1996",2561993
"JOR","1996",4716373
"JPN","1996",125757000
"KAZ","1996",15577894
"KEN","1996",28147734
"KGZ","1996",4628400
"KHM","1996",10980273
"KIR","1996",78907
"KNA","1996",43373
"KOR","1996",45524681
"KWT","1996",1631740
"LAC","1996",470084837
"LAO","1996",4957180
"LBN","1996",3070960
"LBR","1996",2191179
"LBY","1996",5035884
"LCA","1996",149004
"LCN","1996",493920488
"LDC","1996",600926162
"LIC","1996",381823685
"LIE","1996",31325
"LKA","1996",18372120
"LMC","1996",2176829052
"LMY","1996",4753270486
"LSO","1996",1787273
"LTE","1996",1977094618
"LTU","1996",3601613
"LUX","1996",414225
"LVA","1996",2457222
"MAC","1996",393567
"MAF","1996",32102
"MAR","1996",27460603
"MCO","1996",30967
"MDA","1996",3667748
"MDG","1996",13902688
"MDV","1996",259327
"MEA","1996",292934005
"MEX","1996",95687452
"MHL","1996",51401
"MIC","1996",4371446801
"MKD","1996",1989443
"MLI","1996",9856810
"MLT","1996",379905
"MMR","1996",43793310
"MNA","1996",260190124
"MNE","1996",611003
"MNG","1996",2316567
"MNP","1996",59364
